X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8850428.66502334,5421556.34492373,439,GO-20103448094,2010/02/08 05:00:00+00,2010,February,8,Monday,39,D31,Shooting,28,Rustic,28,Rustic (28),-79.5047534079117,43.7157347228274
-8820726.34483388,5425006.0176263,440,GO-20103456178,2010/02/14 05:00:00+00,2010,February,14,Sunday,45,D43,Other,138,Eglinton East,138,Eglinton East (138),-79.2379329264617,43.7381286395647
-8828599.07696371,5413535.80642296,441,GO-20103593600,2010/02/15 05:00:00+00,2010,February,15,Monday,46,D55,Other,70,South Riverdale,70,South Riverdale (70),-79.3086548818021,43.6636361845056
-8816444.61160726,5429215.08983717,442,GO-2010357703,2010/03/11 05:00:00+00,2010,March,11,Thursday,70,D43,Shooting,136,West Hill,136,West Hill (136),-79.1994694617109,43.7654409396202
-8829124.12536079,5429384.32230875,443,GO-20103680160,2010/03/13 05:00:00+00,2010,March,13,Saturday,72,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3133714717091,43.7665388139573
-8844716.39173721,5412210.64035375,444,GO-20103657524,2010/04/04 04:00:00+00,2010,April,4,Sunday,94,D11,Other,87,High Park-Swansea,87,High Park-Swansea (87),-79.4534391842251,43.6550240260339
-8835306.47937188,5412209.92844127,445,GO-20103733844,2010/04/28 04:00:00+00,2010,April,28,Wednesday,118,D51,Other,73,Moss Park,73,Moss Park (73),-79.3689085025289,43.6550193992844
-8842527.21190829,5416808.23620204,446,GO-20103427476,2010/05/03 04:00:00+00,2010,May,3,Monday,123,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.4337734471003,43.6848981794524
-8843413.39587296,5413919.47732429,447,GO-20103662181,2010/05/08 04:00:00+00,2010,May,8,Saturday,128,D14,Other,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.441734173278,43.6661294037466
-8829006.01304335,5434155.26581035,448,GO-20103709341,2010/05/10 04:00:00+00,2010,May,10,Monday,130,D42,Stabbing,148,East L'Amoreaux,117,L'Amoreaux (117),-79.3123104506079,43.7974814084324
-8846604.2043237,5417781.32739458,449,GO-20103577964,2010/05/17 04:00:00+00,2010,May,17,Monday,137,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.470397692504,43.6912192018148
-8817258.90088066,5429423.69447496,450,GO-20103801763,2010/05/25 04:00:00+00,2010,May,25,Tuesday,145,D43,Other,135,Morningside,135,Morningside (135),-79.2067843468544,43.7667942326192
-8847069.31029193,5410122.08865063,451,GO-20103568162,2010/05/29 04:00:00+00,2010,May,29,Saturday,149,D11,Stabbing,87,High Park-Swansea,87,High Park-Swansea (87),-79.474575811365,43.6414481705508
-8851370.85894451,5425199.31134164,452,GO-20103795155,2010/05/29 04:00:00+00,2010,May,29,Saturday,149,D31,Other,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5132172795793,43.7393831786129
-8850221.25298962,5419063.52611259,453,GO-20103746928,2010/05/31 04:00:00+00,2010,May,31,Monday,151,D12,Other,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.5028901940968,43.6995471135708
-8840532.34704104,5416060.77531735,454,GO-20103844704,2010/06/12 04:00:00+00,2010,June,12,Saturday,163,D13,Stabbing,96,Casa Loma,96,Casa Loma (96),-79.4158532706216,43.6800423566838
-8851218.22055305,5403644.10920825,455,GO-20103711024,2010/06/12 04:00:00+00,2010,June,12,Saturday,163,D22,Other,18,New Toronto,18,New Toronto (18),-79.5118461057336,43.599320953244
-8856427.88811936,5418246.93122656,456,GO-20103786264,2010/06/29 04:00:00+00,2010,June,29,Tuesday,180,D23,Stabbing,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5586453458652,43.6942434437091
-8850560.61802703,5415453.59121624,457,GO-20103773164,2010/06/30 04:00:00+00,2010,June,30,Wednesday,181,D12,Stabbing,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.50593876189,43.6760975434063
-8838992.08325565,5414266.32615163,458,GO-20103771858,2010/07/02 04:00:00+00,2010,July,2,Friday,183,D53,Stabbing,95,Annex,95,Annex (95),-79.4020168455284,43.6683832516905
-8848390.99436098,5426029.54157815,459,GO-20103776066,2010/07/02 04:00:00+00,2010,July,2,Friday,183,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4864487005524,43.7447713436292
-8823924.46129788,5427743.51158013,460,GO-20103757791,2010/07/06 04:00:00+00,2010,July,6,Tuesday,187,D41,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.2666620947423,43.7558934151167
-8828577.51916508,5425108.39920863,461,GO-20102896399,2010/07/09 04:00:00+00,2010,July,9,Friday,190,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3084612248699,43.7387931330925
-8838521.42077503,5411784.44584482,462,GO-20103360930,2010/07/10 04:00:00+00,2010,July,10,Saturday,191,D52,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3977888130288,43.6522539562647
-8830936.35401678,5421490.16620985,463,GO-20103587228,2010/07/13 04:00:00+00,2010,July,13,Tuesday,194,D54,Shooting,44,Flemingdon Park,44,Flemingdon Park (44),-79.3296509991429,43.7153050351558
-8821708.47918648,5427645.47846527,464,GO-20103831826,2010/07/14 04:00:00+00,2010,July,14,Wednesday,195,D41,Stabbing,156,Bendale-Glen Andrew,127,Bendale (127),-79.2467555885522,43.7552573269656
-8823084.96962571,5432601.21335,465,GO-20103686077,2010/07/16 04:00:00+00,2010,July,16,Friday,197,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2591208134042,43.7874041507056
-8850665.58907858,5425343.37980071,466,GO-20103520868,2010/07/30 04:00:00+00,2010,July,30,Friday,211,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.506881733,43.7403182129664
-8862346.09578429,5424012.69409528,467,GO-20103804848,2010/07/30 04:00:00+00,2010,July,30,Friday,211,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6118095104046,43.7316812328966
-8831526.6506636,5422016.79657643,468,GO-20103883110,2010/07/31 04:00:00+00,2010,July,31,Saturday,212,D54,Stabbing,44,Flemingdon Park,44,Flemingdon Park (44),-79.334953724084,43.7187242780683
-8835275.31748418,5413879.39457044,469,GO-20103561930,2010/08/08 04:00:00+00,2010,August,8,Sunday,220,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3686285708986,43.6658689384264
-8836072.13204657,5414461.24989376,470,GO-20103577793,2010/08/14 04:00:00+00,2010,August,14,Saturday,226,D51,Shooting,74,North St.James Town,74,North St.James Town (74),-79.3757864780024,43.6696498425683
-8853188.96526963,5410496.06193128,471,GO-20103436989,2010/08/14 04:00:00+00,2010,August,14,Saturday,226,D22,Shooting,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5295496069487,43.6438792714567
-8843182.1414307,5422872.69203641,472,GO-20103773675,2010/08/24 04:00:00+00,2010,August,24,Tuesday,236,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.4396567793879,43.7242809176166
-8843241.53694689,5411657.01672424,473,GO-20103412926,2010/08/27 04:00:00+00,2010,August,27,Friday,239,D14,Stabbing,83,Dufferin Grove,83,Dufferin Grove (83),-79.4401903380564,43.6514256998171
-8846932.99590191,5414078.32579431,474,GO-20103793509,2010/08/29 04:00:00+00,2010,August,29,Sunday,241,D51,Other,90,Junction Area,90,Junction Area (90),-79.4733512784806,43.6671616233603
-8832242.41450661,5420366.93944237,475,GO-2018104863,2010/09/06 04:00:00+00,2010,September,6,Monday,249,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413835403158,43.708011630432
-8820067.88971188,5428270.14115568,476,GO-20103528531,2010/09/10 04:00:00+00,2010,September,10,Friday,253,D43,Shooting,142,Woburn North,137,Woburn (137),-79.2320179231837,43.7593103358992
-8848672.45923692,5418780.14110309,477,GO-20103912797,2010/09/12 04:00:00+00,2010,September,12,Sunday,255,D12,Other,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4889771434969,43.6977066211861
-8851994.37410663,5428671.04897067,478,GO-20103836758,2010/09/12 04:00:00+00,2010,September,12,Sunday,255,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5188184121788,43.7619114084511
-8851362.65814895,5417107.57281355,479,GO-20103905801,2010/09/25 04:00:00+00,2010,September,25,Saturday,268,D23,Stabbing,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5131436112949,43.6868426863482
-8851158.73709446,5418877.13099476,480,GO-20103708472,2010/09/29 04:00:00+00,2010,September,29,Wednesday,272,D12,Shooting,113,Weston,113,Weston (113),-79.5113117572809,43.6983365449816
-8851158.73709446,5418877.13099476,481,GO-20103708472,2010/09/29 04:00:00+00,2010,September,29,Wednesday,272,D12,Shooting,113,Weston,113,Weston (113),-79.5113117572809,43.6983365449816
-8842411.58312869,5409012.52140973,482,GO-20103834477,2010/10/04 04:00:00+00,2010,October,4,Monday,277,D14,Shooting,85,South Parkdale,85,South Parkdale (85),-79.4327347361842,43.6342345934397
-8851620.54555674,5428046.94556907,483,GO-20103633942,2010/10/04 04:00:00+00,2010,October,4,Monday,277,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5154602531401,43.7578622037101
-8834237.03870112,5413119.07736983,484,GO-20103561941,2010/10/09 04:00:00+00,2010,October,9,Saturday,282,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.359301554176,43.6609280260459
-8834237.03870112,5413119.07736983,485,GO-20103561941,2010/10/09 04:00:00+00,2010,October,9,Saturday,282,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.359301554176,43.6609280260459
-8825074.26406564,5419501.35970716,486,GO-20103520082,2010/10/17 04:00:00+00,2010,October,17,Sunday,290,D41,Shooting,121,Oakridge,121,Oakridge (121),-79.2769909486478,43.7023905891261
-8834539.93736578,5412606.49157319,487,GO-20103772354,2010/10/25 04:00:00+00,2010,October,25,Monday,298,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3620225388606,43.6575967642763
-8833618.79429427,5413540.99580614,488,GO-20103355708,2010/10/27 04:00:00+00,2010,October,27,Wednesday,300,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.3537477698014,43.6636699082114
-8840390.06381125,5430179.58914674,489,GO-20103911901,2010/11/17 05:00:00+00,2010,November,17,Wednesday,321,D32,Shooting,37,Willowdale West,37,Willowdale West (37),-79.4145751194734,43.7716977360472
-8833538.4935343,5432591.14172793,490,GO-20103929126,2010/11/20 05:00:00+00,2010,November,20,Saturday,324,D33,Shooting,47,Don Valley Village,47,Don Valley Village (47),-79.353026415706,43.7873388362255
-8850277.72002396,5425459.2623441,491,GO-20103988019,2010/11/22 05:00:00+00,2010,November,22,Monday,326,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5033974457219,43.7410703043346
-8819746.14833098,5428531.30558609,492,GO-20103904746,2010/11/24 05:00:00+00,2010,November,24,Wednesday,328,D43,Shooting,142,Woburn North,137,Woburn (137),-79.2291276706646,43.7610047718938
-8837853.73114467,5410628.83123925,493,GO-20103845292,2010/11/27 05:00:00+00,2010,November,27,Saturday,331,D52,Other,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3917908551478,43.644742345316
-8834109.83091336,5413159.66892518,494,GO-20103878370,2010/11/29 05:00:00+00,2010,November,29,Monday,333,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3581588271732,43.6611918204238
-8827692.51741341,5416516.22630493,495,GO-20104003542,2010/12/02 05:00:00+00,2010,December,2,Thursday,336,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.3005111189758,43.6830012061708
-8848606.90163032,5414726.7080281,496,GO-20104016091,2010/12/25 05:00:00+00,2010,December,25,Saturday,359,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4883882294245,43.6713747148467
-8832242.41450661,5420366.93944237,497,GO-2018104863,2010/12/29 05:00:00+00,2010,December,29,Wednesday,363,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413835403158,43.708011630432
-8838731.17118597,5411139.42275984,498,GO-20113922539,2011/01/01 05:00:00+00,2011,January,1,Saturday,1,D14,Stabbing,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3996730325464,43.6480613567407
-8825055.59255876,5424213.90558805,499,GO-20112885827,2011/01/05 05:00:00+00,2011,January,5,Wednesday,5,D41,Shooting,125,Ionview,125,Ionview (125),-79.2768232197075,43.7329873009003
-8815917.94451346,5428685.95554375,500,GO-20113737551,2011/01/06 05:00:00+00,2011,January,6,Thursday,6,D43,Other,136,West Hill,136,West Hill (136),-79.1947383314348,43.7620081188808
-8838389.32272204,5415241.37754921,501,GO-20114040426,2011/01/12 05:00:00+00,2011,January,12,Wednesday,12,D53,Other,95,Annex,95,Annex (95),-79.3966021564584,43.6747187508669
-8843224.93052789,5419648.12420099,502,GO-20114033175,2011/01/13 05:00:00+00,2011,January,13,Thursday,13,D13,Other,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.4400411597066,43.7033437087822
-8836356.7684148,5413942.51760751,503,GO-20113832781,2011/01/23 05:00:00+00,2011,January,23,Sunday,23,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.3783434102009,43.6662791241438
-8855362.1901212,5426934.28025745,504,GO-20113966773,2011/02/01 05:00:00+00,2011,February,1,Tuesday,32,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5490720182284,43.7506425142089
-8848517.87498075,5426773.78956137,505,GO-20113530271,2011/02/05 05:00:00+00,2011,February,5,Saturday,36,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.4875884885483,43.7496010753601
-8818863.26153831,5428314.73277128,506,GO-20113948450,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2211965640375,43.7595996499932
-8848036.34025943,5418117.49351073,507,GO-20114017505,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.4832627890224,43.6934027211425
-8850952.41677099,5418717.06413119,508,GO-20114017400,2011/02/16 05:00:00+00,2011,February,16,Wednesday,47,D12,Shooting,113,Weston,113,Weston (113),-79.5094583498163,43.6972969486662
-8819795.89645481,5433428.65516616,509,GO-201139593058,2011/02/19 05:00:00+00,2011,February,19,Saturday,50,D42,Other,146,Malvern East,132,Malvern (132),-79.2295745663829,43.7927699107235
-8818469.84999757,5434253.17939847,510,GO-20113996966,2011/02/26 05:00:00+00,2011,February,26,Saturday,57,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2176624877548,43.7981162720555
-8850066.37551791,5413727.02441568,511,GO-20114010034,2011/03/02 05:00:00+00,2011,March,2,Wednesday,61,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.5014989057489,43.6648787951331
-8841868.56932427,5414086.4808217,512,GO-20114029641,2011/03/03 05:00:00+00,2011,March,3,Thursday,62,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.4278567601013,43.6672146149016
-8855705.13118594,5418485.06143882,513,GO-20113973677,2011/03/20 04:00:00+00,2011,March,20,Sunday,79,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5521527103772,43.6957901151103
-8842916.5202126,5409425.54280373,514,GO-20113914456,2011/03/21 04:00:00+00,2011,March,21,Monday,80,D11,Other,85,South Parkdale,85,South Parkdale (85),-79.4372706629044,43.6369198512942
-8822693.69029849,5424534.5203098,515,GO-20113981811,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D41,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2556058906817,43.7350683592968
-8828950.84176788,5414175.20599051,516,GO-20113736070,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D55,Shooting,63,The Beaches,63,The Beaches (63),-79.3118148392256,43.6677911549017
-8830414.34731347,5417069.1768123,517,GO-20113942884,2011/04/06 04:00:00+00,2011,April,6,Wednesday,96,D54,Other,66,Danforth,66,Danforth (66),-79.3249617333021,43.6865932666581
-8850196.55598135,5429204.71948309,518,GO-20113985830,2011/04/15 04:00:00+00,2011,April,15,Friday,105,D31,Other,27,York University Heights,27,York University Heights (27),-79.502668337366,43.7653736628824
-8856543.73430593,5421183.18670919,519,GO-20113832638,2011/04/30 04:00:00+00,2011,April,30,Saturday,120,D23,Shooting,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5596860102162,43.7133118248394
-8831132.04433076,5433479.60891671,520,GO-20113985926,2011/05/26 04:00:00+00,2011,May,26,Thursday,146,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3314089151809,43.7931003180309
-8860232.08010007,5425151.42707429,521,GO-20114047557,2011/05/29 04:00:00+00,2011,May,29,Sunday,149,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5928189836525,43.7390723969285
-8851734.81356688,5427220.93976193,522,GO-20113582659,2011/06/16 04:00:00+00,2011,June,16,Thursday,167,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5164867401884,43.7525026291984
-8828123.56919093,5423582.08890204,523,GO-20114071110,2011/07/01 04:00:00+00,2011,July,1,Friday,182,D33,Stabbing,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3043833229225,43.7288860695429
-8818964.38783729,5425676.69817638,524,GO-20113984179,2011/07/22 04:00:00+00,2011,July,22,Friday,203,D43,Stabbing,139,Scarborough Village,139,Scarborough Village (139),-79.2221049972782,43.7424814623984
-8856937.45576013,5411844.526561,525,GO-20113429437,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D22,Shooting,158,Islington,14,Islington-City Centre West (14),-79.5632228702524,43.6526444608752
-8849135.70750549,5417331.73183681,526,GO-20113794249,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D12,Other,115,Mount Dennis,115,Mount Dennis (115),-79.4931385725024,43.6882987941404
-8850787.66292274,5417778.11269589,527,GO-20114119820,2011/07/31 04:00:00+00,2011,July,31,Sunday,212,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5079783414981,43.6911983213634
-8848084.80097335,5423179.80984827,528,GO-20113443263,2011/08/10 04:00:00+00,2011,August,10,Wednesday,222,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.4836981190227,43.7262746611969
-8849145.76344037,5425721.01330623,529,GO-20114082526,2011/08/20 04:00:00+00,2011,August,20,Saturday,232,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4932289065349,43.7427690630364
-8842824.29791442,5425481.36258101,530,GO-20114131492,2011/08/23 04:00:00+00,2011,August,23,Tuesday,235,D32,Shooting,33,Clanton Park,33,Clanton Park (33),-79.4364422161307,43.7412137357101
-8850066.37551791,5413727.02441568,531,GO-20113721549,2011/08/27 04:00:00+00,2011,August,27,Saturday,239,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.5014989057489,43.6648787951331
-8822052.93809247,5430306.25446745,532,GO-20114137445,2011/09/11 04:00:00+00,2011,September,11,Sunday,254,D43,Other,142,Woburn North,137,Woburn (137),-79.2498499164554,43.772519376984
-8824087.48512992,5420210.05412747,533,GO-20113156934,2011/09/17 04:00:00+00,2011,September,17,Saturday,260,D41,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2681265630041,43.706992862466
-8840541.4867052,5411003.57053811,534,GO-20114136529,2011/10/02 04:00:00+00,2011,October,2,Sunday,275,D14,Shooting,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.4159353741597,43.6471782914023
-8841311.23270888,5410088.82312887,535,GO-20113405116,2011/10/07 04:00:00+00,2011,October,7,Friday,280,D14,Other,84,Little Portugal,84,Little Portugal (84),-79.4228501195505,43.6412319157113
-8827798.98170461,5421790.56431669,536,GO-20113887747,2011/10/09 04:00:00+00,2011,October,9,Sunday,282,D54,Shooting,43,Victoria Village,43,Victoria Village (43),-79.3014675040924,43.7172554480972
